ID_Venta,Fecha_Venta,Producto,Precio_Unitario,Cantidad,ID_Cliente,Tipo_Pago,ID_Empleado
327,2022-01-04 06:15:57.919306435,Portátil,683.48,2,103.0,Tarjeta Crédito,E001
328,2022-01-04 06:30:22.207402467,Cámara,609.58,4,103.0,Transferencia,E003
329,2022-01-04 06:44:46.495498499,Portátil,661.46,1,,Tarjeta Crédito,E001
330,2022-01-04 06:59:10.783594531,Tablet,450.79,3,103.0,nan,E001
331,2022-01-04 07:13:35.071690563,nan,503.24,1,103.0,Tarjeta Crédito,E002
332,2022-01-04 07:27:59.359786595,Smartwatch,824.2,3,103.0,Transferencia,E003
333,2022-01-04 07:42:23.647882627,Auriculares,607.77,3,103.0,Tarjeta Crédito,E002
334,2022-01-04 07:56:47.935978659,Auriculares,139.57,1,,nan,E001
335,2022-01-04 08:11:12.224074691,Tablet,78.36,4,101.0,Transferencia,E001
336,2022-01-04 08:25:36.512170723,Auriculares,535.69,4,103.0,Efectivo,E001
337,2022-01-04 08:40:00.800266755,Smartwatch,567.43,3,103.0,Efectivo,E003
338,2022-01-04 08:54:25.088362787,Cámara,825.36,4,101.0,Efectivo,E001
339,2022-01-04 09:08:49.376458819,Smartwatch,743.91,2,101.0,nan,E002
340,2022-01-04 09:23:13.664554851,Tablet,264.11,4,101.0,Transferencia,E002
341,2022-01-04 09:37:37.952650883,Smartwatch,803.92,2,101.0,Efectivo,E003
342,2022-01-04 09:52:02.240746915,Smartwatch,647.66,3,,Transferencia,E001
343,2022-01-04 10:06:26.528842947,Cámara,271.61,4,,nan,E001
344,2022-01-04 10:20:50.816938979,Cámara,540.08,2,101.0,Tarjeta Crédito,E001
345,2022-01-04 10:35:15.105035011,Smartwatch,278.03,4,101.0,Transferencia,E002
346,2022-01-04 10:49:39.393131043,Smartwatch,735.64,1,102.0,Tarjeta Crédito,E003
347,2022-01-04 11:04:03.681227075,Tablet,336.77,1,,Efectivo,E002
348,2022-01-04 11:18:27.969323107,Portátil,521.91,4,102.0,Tarjeta Crédito,E001
349,2022-01-04 11:32:52.257419139,Smartwatch,903.29,4,101.0,Tarjeta Crédito,E003
350,2022-01-04 11:47:16.545515171,Portátil,987.99,4,,Tarjeta Crédito,E002
351,2022-01-04 12:01:40.833611203,nan,960.0,2,,nan,E001
352,2022-01-04 12:16:05.121707235,nan,781.94,2,,nan,E003
353,2022-01-04 12:30:29.409803267,Auriculares,179.39,2,101.0,Transferencia,E002
354,2022-01-04 12:44:53.697899299,nan,494.55,1,103.0,Transferencia,E001
355,2022-01-04 12:59:17.985995331,Tablet,969.87,4,103.0,Efectivo,E003
356,2022-01-04 13:13:42.274091363,Cámara,385.36,3,,Tarjeta Crédito,E002
357,2022-01-04 13:28:06.562187395,Portátil,201.52,2,,nan,E001
358,2022-01-04 13:42:30.850283427,Portátil,231.75,4,,Transferencia,E003
359,2022-01-04 13:56:55.138379459,Auriculares,571.88,2,,Efectivo,E001
360,2022-01-04 14:11:19.426475491,Auriculares,70.62,4,101.0,Transferencia,E001
361,2022-01-04 14:25:43.714571523,Smartwatch,781.75,1,103.0,nan,E003
362,2022-01-04 14:40:08.002667555,nan,422.94,4,,Transferencia,E001
363,2022-01-04 14:54:32.290763587,Smartwatch,262.19,3,103.0,nan,E003
364,2022-01-04 15:08:56.578859619,Auriculares,327.02,1,101.0,nan,E003
365,2022-01-04 15:23:20.866955651,Auriculares,812.99,2,103.0,Efectivo,E003
366,2022-01-04 15:37:45.155051683,Tablet,85.32,1,102.0,Efectivo,E002
367,2022-01-04 15:52:09.443147715,Teléfono,782.75,3,,Transferencia,E001
368,2022-01-04 16:06:33.731243747,Portátil,774.18,1,102.0,Tarjeta Crédito,E001
369,2022-01-04 16:20:58.019339779,Auriculares,127.46,1,103.0,nan,E001
370,2022-01-04 16:35:22.307435811,Cámara,839.48,4,102.0,nan,E003
371,2022-01-04 16:49:46.595531843,Portátil,213.44,3,101.0,Efectivo,E003
372,2022-01-04 17:04:10.883627875,Auriculares,179.61,4,101.0,Efectivo,E003
373,2022-01-04 17:18:35.171723907,Auriculares,208.08,2,101.0,nan,E002
374,2022-01-04 17:32:59.459819939,Tablet,52.62,1,101.0,Efectivo,E002
375,2022-01-04 17:47:23.747915972,Teléfono,556.78,1,102.0,nan,E001
376,2022-01-04 18:01:48.036012004,nan,400.53,3,,Efectivo,E001
377,2022-01-04 18:16:12.324108036,Teléfono,186.09,2,101.0,Transferencia,E003
378,2022-01-04 18:30:36.612204068,Tablet,875.29,3,103.0,Transferencia,E001
379,2022-01-04 18:45:00.900300100,Cámara,530.89,4,101.0,Transferencia,E003
380,2022-01-04 18:59:25.188396132,nan,381.27,4,102.0,Efectivo,E001
381,2022-01-04 19:13:49.476492164,Teléfono,556.08,2,103.0,nan,E003
382,2022-01-04 19:28:13.764588196,Cámara,818.75,2,103.0,nan,E001
383,2022-01-04 19:42:38.052684228,Portátil,212.39,1,103.0,Transferencia,E002
384,2022-01-04 19:57:02.340780260,Portátil,872.39,4,102.0,Tarjeta Crédito,E001
385,2022-01-04 20:11:26.628876292,Teléfono,606.17,2,,Tarjeta Crédito,E001
386,2022-01-04 20:25:50.916972324,Teléfono,634.76,2,103.0,Transferencia,E002
387,2022-01-04 20:40:15.205068356,Portátil,609.12,1,,Transferencia,E002
388,2022-01-04 20:54:39.493164388,Smartwatch,260.25,1,101.0,nan,E001
389,2022-01-04 21:09:03.781260420,Portátil,225.5,2,101.0,Transferencia,E002
390,2022-01-04 21:23:28.069356452,nan,503.48,4,,Efectivo,E002
391,2022-01-04 21:37:52.357452484,Teléfono,388.53,2,102.0,nan,E002
392,2022-01-04 21:52:16.645548516,Portátil,278.79,4,,Tarjeta Crédito,E003
393,2022-01-04 22:06:40.933644548,Teléfono,602.21,2,102.0,nan,E003
394,2022-01-04 22:21:05.221740580,Smartwatch,863.38,4,101.0,Efectivo,E002
395,2022-01-04 22:35:29.509836612,Tablet,579.05,3,101.0,Efectivo,E003
396,2022-01-04 22:49:53.797932644,Auriculares,911.2,1,103.0,Tarjeta Crédito,E002
397,2022-01-04 23:04:18.086028676,Teléfono,730.96,2,101.0,nan,E001
398,2022-01-04 23:18:42.374124708,Cámara,905.42,2,101.0,Transferencia,E001
399,2022-01-04 23:33:06.662220740,Teléfono,241.63,1,,Tarjeta Crédito,E001
400,2022-01-04 23:47:30.950316772,Portátil,607.97,4,,Transferencia,E001
401,2022-01-05 00:01:55.238412804,Cámara,386.94,2,101.0,Tarjeta Crédito,E001
402,2022-01-05 00:16:19.526508836,Cámara,756.52,2,103.0,Transferencia,E002
403,2022-01-05 00:30:43.814604868,Auriculares,477.39,2,103.0,Transferencia,E002
404,2022-01-05 00:45:08.102700900,Teléfono,441.57,4,102.0,nan,E001
405,2022-01-05 00:59:32.390796932,Tablet,185.83,2,103.0,Efectivo,E002
406,2022-01-05 01:13:56.678892964,nan,386.83,3,101.0,Transferencia,E001
407,2022-01-05 01:28:20.966988996,nan,684.41,2,102.0,Transferencia,E003
408,2022-01-05 01:42:45.255085028,Cámara,533.33,2,101.0,nan,E002
409,2022-01-05 01:57:09.543181060,Cámara,543.18,1,101.0,nan,E001
410,2022-01-05 02:11:33.831277092,Tablet,665.76,4,,nan,E001
411,2022-01-05 02:25:58.119373124,Cámara,312.05,3,101.0,nan,E002
412,2022-01-05 02:40:22.407469156,nan,259.71,1,101.0,nan,E001
413,2022-01-05 02:54:46.695565188,Portátil,969.37,4,102.0,nan,E002
414,2022-01-05 03:09:10.983661220,Tablet,180.94,4,102.0,Tarjeta Crédito,E003
415,2022-01-05 03:23:35.271757252,Portátil,126.95,2,103.0,nan,E002
416,2022-01-05 03:37:59.559853284,Teléfono,718.47,1,103.0,Transferencia,E002
417,2022-01-05 03:52:23.847949316,Smartwatch,664.77,4,,nan,E003
418,2022-01-05 04:06:48.136045348,Smartwatch,402.42,3,101.0,Transferencia,E003
419,2022-01-05 04:21:12.424141380,Smartwatch,122.95,2,102.0,nan,E003
420,2022-01-05 04:35:36.712237412,Teléfono,315.55,2,,Transferencia,E001
421,2022-01-05 04:50:01.000333444,Teléfono,109.11,2,102.0,Transferencia,E003
422,2022-01-05 05:04:25.288429476,Smartwatch,989.67,2,,nan,E002
423,2022-01-05 05:18:49.576525508,Portátil,710.64,3,101.0,Transferencia,E001
424,2022-01-05 05:33:13.864621540,Cámara,460.3,2,101.0,Transferencia,E001
425,2022-01-05 05:47:38.152717572,Cámara,923.74,4,,nan,E003
426,2022-01-05 06:02:02.440813604,Smartwatch,587.17,1,,Efectivo,E003
427,2022-01-05 06:16:26.728909636,Tablet,725.71,4,103.0,Efectivo,E003
428,2022-01-05 06:30:51.017005668,Tablet,531.43,2,101.0,Tarjeta Crédito,E001
429,2022-01-05 06:45:15.305101700,Cámara,835.15,1,102.0,Efectivo,E003
430,2022-01-05 06:59:39.593197732,nan,983.32,2,103.0,Tarjeta Crédito,E003
431,2022-01-05 07:14:03.881293764,Auriculares,441.52,2,103.0,Tarjeta Crédito,E003
432,2022-01-05 07:28:28.169389796,Portátil,189.93,3,,nan,E003
433,2022-01-05 07:42:52.457485828,Portátil,431.75,3,102.0,Transferencia,E003
434,2022-01-05 07:57:16.745581860,Portátil,807.83,4,103.0,Tarjeta Crédito,E001
435,2022-01-05 08:11:41.033677892,Auriculares,50.18,3,,nan,E001
436,2022-01-05 08:26:05.321773924,Tablet,956.87,1,,Transferencia,E002
437,2022-01-05 08:40:29.609869956,Smartwatch,679.39,1,103.0,nan,E002
438,2022-01-05 08:54:53.897965988,Tablet,345.12,1,102.0,Tarjeta Crédito,E002
439,2022-01-05 09:09:18.186062020,Portátil,515.33,2,103.0,nan,E001
440,2022-01-05 09:23:42.474158052,nan,300.87,2,,Efectivo,E003
441,2022-01-05 09:38:06.762254084,Smartwatch,464.13,2,103.0,Transferencia,E003
442,2022-01-05 09:52:31.050350116,Tablet,656.31,2,102.0,Efectivo,E003
443,2022-01-05 10:06:55.338446148,Portátil,690.37,3,101.0,nan,E002
444,2022-01-05 10:21:19.626542180,Cámara,356.63,2,,Transferencia,E001
445,2022-01-05 10:35:43.914638212,Cámara,71.82,1,102.0,nan,E002
446,2022-01-05 10:50:08.202734244,Tablet,408.33,4,103.0,Transferencia,E002
447,2022-01-05 11:04:32.490830276,Smartwatch,406.61,4,103.0,nan,E002
448,2022-01-05 11:18:56.778926308,Auriculares,441.42,4,102.0,nan,E003
449,2022-01-05 11:33:21.067022340,nan,967.44,1,,Transferencia,E003
450,2022-01-05 11:47:45.355118372,Tablet,971.59,4,102.0,Efectivo,E003
451,2022-01-05 12:02:09.643214404,Smartwatch,191.28,2,102.0,Efectivo,E002
452,2022-01-05 12:16:33.931310436,Teléfono,917.76,3,102.0,nan,E002
453,2022-01-05 12:30:58.219406468,nan,979.54,4,102.0,Transferencia,E001
454,2022-01-05 12:45:22.507502500,Portátil,293.82,3,103.0,Tarjeta Crédito,E003
455,2022-01-05 12:59:46.795598532,Teléfono,753.97,4,102.0,Tarjeta Crédito,E002
456,2022-01-05 13:14:11.083694564,Tablet,216.68,3,101.0,nan,E001
457,2022-01-05 13:28:35.371790596,Cámara,498.37,3,,nan,E002
458,2022-01-05 13:42:59.659886628,Portátil,626.84,2,102.0,Tarjeta Crédito,E002
459,2022-01-05 13:57:23.947982660,Tablet,220.61,3,101.0,Transferencia,E002
460,2022-01-05 14:11:48.236078692,Auriculares,569.82,3,103.0,Transferencia,E001
461,2022-01-05 14:26:12.524174724,Tablet,751.89,4,102.0,Transferencia,E001
462,2022-01-05 14:40:36.812270756,Auriculares,684.05,2,102.0,Transferencia,E001
463,2022-01-05 14:55:01.100366788,Cámara,649.21,1,101.0,nan,E003
464,2022-01-05 15:09:25.388462820,Smartwatch,164.41,2,102.0,Efectivo,E001
465,2022-01-05 15:23:49.676558852,Auriculares,958.57,1,101.0,Efectivo,E003
466,2022-01-05 15:38:13.964654884,nan,183.87,4,101.0,Efectivo,E002
467,2022-01-05 15:52:38.252750916,nan,631.63,4,,Transferencia,E003
468,2022-01-05 16:07:02.540846948,Teléfono,173.05,2,102.0,Tarjeta Crédito,E001
469,2022-01-05 16:21:26.828942981,Smartwatch,562.72,3,102.0,Efectivo,E003
470,2022-01-05 16:35:51.117039013,Teléfono,874.06,4,,Transferencia,E001
471,2022-01-05 16:50:15.405135045,Teléfono,648.77,3,101.0,Transferencia,E002
472,2022-01-05 17:04:39.693231077,Teléfono,913.16,3,102.0,Transferencia,E001
473,2022-01-05 17:19:03.981327109,nan,675.62,1,101.0,Efectivo,E001
474,2022-01-05 17:33:28.269423141,Teléfono,482.63,1,103.0,Transferencia,E003
475,2022-01-05 17:47:52.557519173,Auriculares,493.52,2,,Efectivo,E001
476,2022-01-05 18:02:16.845615205,Teléfono,251.06,4,,Tarjeta Crédito,E001
477,2022-01-05 18:16:41.133711237,Portátil,956.17,1,101.0,Transferencia,E003
478,2022-01-05 18:31:05.421807269,nan,345.38,2,103.0,Efectivo,E003
479,2022-01-05 18:45:29.709903301,Auriculares,429.95,2,101.0,Tarjeta Crédito,E001
480,2022-01-05 18:59:53.997999333,Cámara,78.3,4,103.0,nan,E001
481,2022-01-05 19:14:18.286095365,Auriculares,418.61,4,101.0,Transferencia,E003
482,2022-01-05 19:28:42.574191397,Tablet,160.87,1,103.0,nan,E002
483,2022-01-05 19:43:06.862287429,Cámara,231.85,4,101.0,Efectivo,E003
484,2022-01-05 19:57:31.150383461,Teléfono,800.06,4,103.0,Transferencia,E003
485,2022-01-05 20:11:55.438479493,Teléfono,498.58,2,102.0,nan,E001
486,2022-01-05 20:26:19.726575525,Tablet,845.85,3,103.0,Transferencia,E003
487,2022-01-05 20:40:44.014671557,Smartwatch,356.71,1,,Transferencia,E003
488,2022-01-05 20:55:08.302767589,Teléfono,414.04,3,,Tarjeta Crédito,E002
489,2022-01-05 21:09:32.590863621,Cámara,840.53,2,103.0,nan,E001
490,2022-01-05 21:23:56.878959653,Cámara,114.25,1,103.0,nan,E001
491,2022-01-05 21:38:21.167055685,Cámara,829.4,3,,Transferencia,E002
492,2022-01-05 21:52:45.455151717,Auriculares,245.12,4,,Tarjeta Crédito,E003
493,2022-01-05 22:07:09.743247749,nan,672.18,4,101.0,Efectivo,E002
494,2022-01-05 22:21:34.031343781,nan,556.23,2,,Transferencia,E003
495,2022-01-05 22:35:58.319439813,Auriculares,799.82,4,102.0,Tarjeta Crédito,E003
496,2022-01-05 22:50:22.607535845,Cámara,778.17,1,102.0,Efectivo,E002
497,2022-01-05 23:04:46.895631877,Auriculares,596.63,1,,nan,E001
498,2022-01-05 23:19:11.183727909,Smartwatch,601.65,4,101.0,Efectivo,E001
499,2022-01-05 23:33:35.471823941,Auriculares,747.64,3,103.0,Tarjeta Crédito,E003
500,2022-01-05 23:47:59.759919973,Portátil,630.04,3,101.0,nan,E001
501,2022-01-06 00:02:24.048016005,Smartwatch,581.04,2,103.0,Efectivo,E002
502,2022-01-06 00:16:48.336112037,Auriculares,522.81,2,,nan,E002
503,2022-01-06 00:31:12.624208069,Portátil,959.63,1,102.0,nan,E002
504,2022-01-06 00:45:36.912304101,Smartwatch,260.18,1,,nan,E002
505,2022-01-06 01:00:01.200400133,Portátil,465.24,4,102.0,Transferencia,E002
506,2022-01-06 01:14:25.488496165,nan,447.85,2,101.0,Transferencia,E001
507,2022-01-06 01:28:49.776592197,nan,607.23,4,101.0,nan,E003
508,2022-01-06 01:43:14.064688229,Auriculares,699.59,3,,nan,E002
509,2022-01-06 01:57:38.352784261,Auriculares,261.63,3,101.0,Efectivo,E003
510,2022-01-06 02:12:02.640880293,Auriculares,583.76,1,101.0,Efectivo,E003
511,2022-01-06 02:26:26.928976325,nan,924.37,4,,Transferencia,E002
512,2022-01-06 02:40:51.217072357,Teléfono,272.63,4,103.0,Efectivo,E003
513,2022-01-06 02:55:15.505168389,Portátil,155.26,1,101.0,Tarjeta Crédito,E001
514,2022-01-06 03:09:39.793264421,Teléfono,315.27,3,103.0,Efectivo,E003
515,2022-01-06 03:24:04.081360453,Cámara,575.1,2,101.0,Efectivo,E003
516,2022-01-06 03:38:28.369456485,Auriculares,479.86,1,103.0,Efectivo,E002
517,2022-01-06 03:52:52.657552517,Cámara,468.37,1,,Transferencia,E001
518,2022-01-06 04:07:16.945648549,Smartwatch,671.49,1,103.0,Transferencia,E002
519,2022-01-06 04:21:41.233744581,Teléfono,920.66,1,101.0,Efectivo,E002
520,2022-01-06 04:36:05.521840613,Portátil,226.57,1,101.0,nan,E001
521,2022-01-06 04:50:29.809936645,nan,381.14,1,,Transferencia,E002
522,2022-01-06 05:04:54.098032677,Tablet,415.91,3,,Efectivo,E003
523,2022-01-06 05:19:18.386128709,Auriculares,195.7,3,102.0,Transferencia,E001
524,2022-01-06 05:33:42.674224741,Cámara,895.98,4,101.0,Transferencia,E001
525,2022-01-06 05:48:06.962320773,Cámara,935.82,2,,Tarjeta Crédito,E002
526,2022-01-06 06:02:31.250416805,Cámara,999.25,3,101.0,Tarjeta Crédito,E001
527,2022-01-06 06:16:55.538512837,Teléfono,275.35,4,103.0,Efectivo,E002
528,2022-01-06 06:31:19.826608869,Teléfono,118.16,3,,Efectivo,E003
529,2022-01-06 06:45:44.114704901,Tablet,190.95,4,103.0,Efectivo,E002
530,2022-01-06 07:00:08.402800933,Smartwatch,829.82,2,101.0,nan,E002
531,2022-01-06 07:14:32.690896965,Teléfono,933.19,4,103.0,Efectivo,E001
532,2022-01-06 07:28:56.978992997,nan,388.1,1,,Transferencia,E001
533,2022-01-06 07:43:21.267089029,Portátil,964.37,3,,Transferencia,E002
534,2022-01-06 07:57:45.555185061,Portátil,807.1,3,102.0,Transferencia,E003
535,2022-01-06 08:12:09.843281093,Cámara,385.82,4,103.0,Efectivo,E002
536,2022-01-06 08:26:34.131377125,nan,858.41,2,,nan,E003
537,2022-01-06 08:40:58.419473157,Auriculares,658.96,2,103.0,Tarjeta Crédito,E002
538,2022-01-06 08:55:22.707569189,Cámara,474.16,3,,Tarjeta Crédito,E001
539,2022-01-06 09:09:46.995665221,Portátil,479.33,1,102.0,Efectivo,E003
540,2022-01-06 09:24:11.283761253,Portátil,964.01,1,102.0,Tarjeta Crédito,E002
541,2022-01-06 09:38:35.571857285,Portátil,328.37,2,102.0,Tarjeta Crédito,E003
542,2022-01-06 09:52:59.859953317,Cámara,686.21,4,101.0,Tarjeta Crédito,E003
543,2022-01-06 10:07:24.148049349,Tablet,814.0,4,103.0,Efectivo,E002
544,2022-01-06 10:21:48.436145381,Auriculares,416.11,2,,nan,E003
545,2022-01-06 10:36:12.724241413,Tablet,491.08,1,102.0,Transferencia,E002
546,2022-01-06 10:50:37.012337445,Tablet,660.16,4,,Tarjeta Crédito,E002
547,2022-01-06 11:05:01.300433477,Auriculares,608.39,4,101.0,nan,E003
548,2022-01-06 11:19:25.588529509,Portátil,746.56,3,102.0,Transferencia,E002
549,2022-01-06 11:33:49.876625541,Portátil,862.86,3,,Efectivo,E001
550,2022-01-06 11:48:14.164721573,Cámara,564.66,2,102.0,nan,E003
551,2022-01-06 12:02:38.452817605,Cámara,961.45,4,,nan,E001
552,2022-01-06 12:17:02.740913637,Tablet,317.08,4,,Efectivo,E001
553,2022-01-06 12:31:27.029009669,Auriculares,113.42,3,102.0,Transferencia,E001
554,2022-01-06 12:45:51.317105701,Auriculares,415.14,1,102.0,Efectivo,E001
555,2022-01-06 13:00:15.605201733,Teléfono,965.89,4,101.0,Efectivo,E001
556,2022-01-06 13:14:39.893297765,Teléfono,775.74,3,101.0,Tarjeta Crédito,E001
557,2022-01-06 13:29:04.181393797,Tablet,237.05,4,,Efectivo,E002
558,2022-01-06 13:43:28.469489829,Cámara,980.72,2,102.0,Tarjeta Crédito,E002
559,2022-01-06 13:57:52.757585861,Portátil,717.3,2,102.0,Efectivo,E003
560,2022-01-06 14:12:17.045681893,Smartwatch,809.27,2,102.0,Tarjeta Crédito,E001
561,2022-01-06 14:26:41.333777925,nan,101.18,3,103.0,Tarjeta Crédito,E002
562,2022-01-06 14:41:05.621873957,Portátil,736.52,1,102.0,nan,E001
563,2022-01-06 14:55:29.909969989,Tablet,509.44,3,102.0,Tarjeta Crédito,E003
564,2022-01-06 15:09:54.198066022,Auriculares,805.18,4,,nan,E002
565,2022-01-06 15:24:18.486162054,Teléfono,730.25,3,,Transferencia,E002
566,2022-01-06 15:38:42.774258086,Cámara,217.6,2,103.0,Transferencia,E002
567,2022-01-06 15:53:07.062354118,Auriculares,922.78,4,,Transferencia,E001
568,2022-01-06 16:07:31.350450150,Cámara,598.82,4,103.0,Efectivo,E001
569,2022-01-06 16:21:55.638546182,Cámara,416.44,3,102.0,Tarjeta Crédito,E002
570,2022-01-06 16:36:19.926642214,Tablet,266.32,3,103.0,Tarjeta Crédito,E001
571,2022-01-06 16:50:44.214738246,Teléfono,794.36,4,103.0,Transferencia,E003
572,2022-01-06 17:05:08.502834278,Teléfono,972.17,4,103.0,nan,E002
573,2022-01-06 17:19:32.790930310,Smartwatch,748.74,4,,Transferencia,E002
574,2022-01-06 17:33:57.079026342,Portátil,629.37,2,101.0,Efectivo,E001
575,2022-01-06 17:48:21.367122374,Auriculares,952.82,2,103.0,Efectivo,E001
576,2022-01-06 18:02:45.655218406,Smartwatch,725.99,4,101.0,Transferencia,E003
577,2022-01-06 18:17:09.943314438,Smartwatch,483.65,1,101.0,Efectivo,E002
578,2022-01-06 18:31:34.231410470,Auriculares,355.57,3,101.0,Efectivo,E003
579,2022-01-06 18:45:58.519506502,Smartwatch,229.27,1,101.0,Efectivo,E003
580,2022-01-06 19:00:22.807602534,nan,880.0,2,,Transferencia,E002
581,2022-01-06 19:14:47.095698566,Teléfono,736.74,4,101.0,Transferencia,E003
582,2022-01-06 19:29:11.383794598,nan,979.17,3,103.0,Transferencia,E002
583,2022-01-06 19:43:35.671890630,Cámara,121.44,4,103.0,Tarjeta Crédito,E001
584,2022-01-06 19:57:59.959986662,Portátil,348.99,1,,nan,E002
585,2022-01-06 20:12:24.248082694,Smartwatch,436.14,3,,Transferencia,E001
586,2022-01-06 20:26:48.536178726,Portátil,964.42,4,103.0,Transferencia,E001
587,2022-01-06 20:41:12.824274758,Cámara,611.25,3,103.0,Transferencia,E001
588,2022-01-06 20:55:37.112370790,Portátil,696.08,2,103.0,nan,E003
589,2022-01-06 21:10:01.400466822,nan,307.32,3,103.0,Tarjeta Crédito,E003
590,2022-01-06 21:24:25.688562854,Cámara,294.61,4,101.0,Efectivo,E001
591,2022-01-06 21:38:49.976658886,Portátil,375.63,1,103.0,Transferencia,E003
592,2022-01-06 21:53:14.264754918,Teléfono,129.8,4,103.0,nan,E003
593,2022-01-06 22:07:38.552850950,Smartwatch,942.54,2,102.0,Transferencia,E002
594,2022-01-06 22:22:02.840946982,Portátil,434.9,4,101.0,Transferencia,E002
595,2022-01-06 22:36:27.129043014,Portátil,240.48,3,102.0,Transferencia,E001
596,2022-01-06 22:50:51.417139046,nan,376.62,1,102.0,Tarjeta Crédito,E002
597,2022-01-06 23:05:15.705235078,Auriculares,236.0,3,101.0,Efectivo,E001
598,2022-01-06 23:19:39.993331110,Portátil,293.05,3,101.0,nan,E003
599,2022-01-06 23:34:04.281427142,Smartwatch,769.72,1,101.0,Efectivo,E003
600,2022-01-06 23:48:28.569523174,Smartwatch,276.12,1,101.0,Tarjeta Crédito,E001
601,2022-01-07 00:02:52.857619206,Cámara,713.9,2,102.0,Tarjeta Crédito,E003
602,2022-01-07 00:17:17.145715238,Teléfono,613.7,2,102.0,Tarjeta Crédito,E002
603,2022-01-07 00:31:41.433811270,Portátil,187.83,3,101.0,Tarjeta Crédito,E002
604,2022-01-07 00:46:05.721907302,nan,775.52,4,102.0,Tarjeta Crédito,E001
605,2022-01-07 01:00:30.010003334,Teléfono,860.23,2,,Tarjeta Crédito,E002
606,2022-01-07 01:14:54.298099366,Teléfono,958.19,4,103.0,Transferencia,E002
607,2022-01-07 01:29:18.586195398,Portátil,961.05,3,,Tarjeta Crédito,E003
608,2022-01-07 01:43:42.874291430,nan,721.05,4,101.0,Transferencia,E001
609,2022-01-07 01:58:07.162387462,Auriculares,326.78,2,,Efectivo,E001
610,2022-01-07 02:12:31.450483494,Tablet,86.02,3,103.0,Efectivo,E003
611,2022-01-07 02:26:55.738579526,Portátil,420.72,4,103.0,Efectivo,E001
612,2022-01-07 02:41:20.026675558,Tablet,746.47,2,,Transferencia,E003
613,2022-01-07 02:55:44.314771590,Portátil,943.61,2,,nan,E001
614,2022-01-07 03:10:08.602867622,Teléfono,157.86,3,103.0,nan,E001
615,2022-01-07 03:24:32.890963654,Portátil,565.13,4,103.0,nan,E001
616,2022-01-07 03:38:57.179059686,Tablet,501.04,1,103.0,nan,E003
